fine_platform,fine_table,fine_record_id,fine_account,fine_source_file,fine_time_start,fine_time_end,fine_time_granularity,fine_date,title,title_missing
netflix,netflix_viewing_public,netflix_view_001260,,source_000001,2022-06-10,2022-06-10,date,2022-06-10,Rick and Morty: 4. Sezon: Uzayda Yılan Macerası,false
netflix,netflix_viewing_public,netflix_view_001261,,source_000001,2022-06-10,2022-06-10,date,2022-06-10,Rick and Morty: 4. Sezon: Pençe ve Kanat: Morty'nin Yeni Ev Hayvanı,false
netflix,netflix_viewing_public,netflix_view_001262,,source_000001,2022-06-07,2022-06-07,date,2022-06-07,Rick and Morty: 4. Sezon: Soygun Ekibi,false
netflix,netflix_viewing_public,netflix_view_001263,,source_000001,2022-06-06,2022-06-06,date,2022-06-06,Rick and Morty: 4. Sezon: İhtiyar Adam ve Klozet,false
netflix,netflix_viewing_public,netflix_view_001264,,source_000001,2022-06-06,2022-06-06,date,2022-06-06,"Rick and Morty: 4. Sezon: Morty'nin Sınırında: Rick, Öl, Canlan",false
netflix,netflix_viewing_public,netflix_view_001265,,source_000001,2022-06-06,2022-06-06,date,2022-06-06,Rick and Morty: 3. Sezon: Rickçuryalı Mortaday,false
netflix,netflix_viewing_public,netflix_view_001266,,source_000001,2022-06-06,2022-06-06,date,2022-06-06,Rick and Morty: 3. Sezon: Beth'in Abecesi,false
netflix,netflix_viewing_public,netflix_view_001267,,source_000001,2022-06-06,2022-06-06,date,2022-06-06,Rick and Morty: 3. Sezon: Morty'nin Kafa Patlatanları,false
netflix,netflix_viewing_public,netflix_view_001268,,source_000001,2022-06-06,2022-06-06,date,2022-06-06,Rick and Morty: 3. Sezon: Ricklantis'te Karışıklık,false
netflix,netflix_viewing_public,netflix_view_001269,,source_000001,2022-06-06,2022-06-06,date,2022-06-06,Rick and Morty: 3. Sezon: Dinlenme ve Ricktirahat,false
netflix,netflix_viewing_public,netflix_view_001270,,source_000001,2022-06-06,2022-06-06,date,2022-06-06,Rick and Morty: 3. Sezon: Dolambaçlı Halkalar Komplosu,false
netflix,netflix_viewing_public,netflix_view_001271,,source_000001,2022-06-06,2022-06-06,date,2022-06-06,Rick and Morty: 3. Sezon: Koruyucular 3: Dünya Yok Eden'in Dönüşü,false
netflix,netflix_viewing_public,netflix_view_001272,,source_000001,2022-06-06,2022-06-06,date,2022-06-06,Rick and Morty: 3. Sezon: Turşu Rick,false
netflix,netflix_viewing_public,netflix_view_001273,,source_000001,2022-06-06,2022-06-06,date,2022-06-06,Rick and Morty: 3. Sezon: Rickazon'da Fırtına,false
netflix,netflix_viewing_public,netflix_view_001274,,source_000001,2022-06-06,2022-06-06,date,2022-06-06,Rick and Morty: 3. Sezon: EsaRick'in Bedeli,false
netflix,netflix_viewing_public,netflix_view_001275,,source_000001,2022-06-06,2022-06-06,date,2022-06-06,Rick and Morty: 2. Sezon: Düğün,false
netflix,netflix_viewing_public,netflix_view_001276,,source_000001,2022-06-06,2022-06-06,date,2022-06-06,Rick and Morty: 2. Sezon: Bak Şu Arınana,false
netflix,netflix_viewing_public,netflix_view_001277,,source_000001,2022-06-06,2022-06-06,date,2022-06-06,Rick and Morty: 2. Sezon: Boyutlar Arası Kablo TV 2: Kışkırtıcı Kader,false
netflix,netflix_viewing_public,netflix_view_001278,,source_000001,2022-06-06,2022-06-06,date,2022-06-06,Rick and Morty: 2. Sezon: Evlilik Terapisi,false
netflix,netflix_viewing_public,netflix_view_001279,,source_000001,2022-06-06,2022-06-06,date,2022-06-06,Rick and Morty: 2. Sezon: Rick Çıldırmış Olmalı,false
netflix,netflix_viewing_public,netflix_view_001280,,source_000001,2022-06-05,2022-06-05,date,2022-06-05,Rick and Morty: 2. Sezon: Schwifty'lenme Zamanı,false
netflix,netflix_viewing_public,netflix_view_001281,,source_000001,2022-06-05,2022-06-05,date,2022-06-05,Rick and Morty: 2. Sezon: Uzaylı Parazitler,false
netflix,netflix_viewing_public,netflix_view_001282,,source_000001,2022-06-05,2022-06-05,date,2022-06-05,Rick and Morty: 2. Sezon: Erotik Asimilasyon,false
netflix,netflix_viewing_public,netflix_view_001283,,source_000001,2022-06-05,2022-06-05,date,2022-06-05,Rick and Morty: 2. Sezon: Morty Av Peşinde,false
netflix,netflix_viewing_public,netflix_view_001284,,source_000001,2022-06-04,2022-06-04,date,2022-06-04,Rick and Morty: 2. Sezon: Nerede Kalmıştık?,false
netflix,netflix_viewing_public,netflix_view_001285,,source_000001,2022-06-04,2022-06-04,date,2022-06-04,Rick and Morty: 1. Sezon: Rick'sli İş,false
netflix,netflix_viewing_public,netflix_view_001286,,source_000001,2022-06-04,2022-06-04,date,2022-06-04,Rick and Morty: 1. Sezon: Rick'inci Türden Rick'leşmeler,false
netflix,netflix_viewing_public,netflix_view_001287,,source_000001,2022-06-04,2022-06-04,date,2022-06-04,Rick and Morty: 1. Sezon: Rick'siz Bir Şey Geliyor,false
netflix,netflix_viewing_public,netflix_view_001288,,source_000001,2022-05-23,2022-05-23,date,2022-05-23,,true
netflix,netflix_viewing_public,netflix_view_001289,,source_000001,2022-05-23,2022-05-23,date,2022-05-23,Rick and Morty: 1. Sezon: Rick'miş Dakika,false
netflix,netflix_viewing_public,netflix_view_001290,,source_000001,2022-05-23,2022-05-23,date,2022-05-23,Rick and Morty: 1. Sezon: Gazorpazorp'u Büyütmek,false
netflix,netflix_viewing_public,netflix_view_001291,,source_000001,2022-05-23,2022-05-23,date,2022-05-23,Friends: 8. Sezon: Monica'nın Çizmeleri,false
netflix,netflix_viewing_public,netflix_view_001292,,source_000001,2022-05-23,2022-05-23,date,2022-05-23,Friends: 8. Sezon: Dedikodu,false
netflix,netflix_viewing_public,netflix_view_001293,,source_000001,2022-05-22,2022-05-22,date,2022-05-22,Rick and Morty: 1. Sezon: Meeseeks Hizmetinizde,false
netflix,netflix_viewing_public,netflix_view_001294,,source_000001,2022-05-22,2022-05-22,date,2022-05-22,Rick and Morty: 1. Sezon: Sanal Gerçekler,false
netflix,netflix_viewing_public,netflix_view_001295,,source_000001,2022-05-22,2022-05-22,date,2022-05-22,Rick and Morty: 1. Sezon: Anatomi Parkı,false
netflix,netflix_viewing_public,netflix_view_001296,,source_000001,2022-05-22,2022-05-22,date,2022-05-22,Rick and Morty: 1. Sezon: Teknolojik Köpek,false
netflix,netflix_viewing_public,netflix_view_001297,,source_000001,2022-05-22,2022-05-22,date,2022-05-22,Rick and Morty: 1. Sezon: Pilot Bölüm,false
netflix,netflix_viewing_public,netflix_view_001298,,source_000001,2022-05-19,2022-05-19,date,2022-05-19,Erşan Kuneri: 1. Sezon: Kooperatif Kemal,false
netflix,netflix_viewing_public,netflix_view_001299,,source_000001,2022-05-19,2022-05-19,date,2022-05-19,Erşan Kuneri: 1. Sezon: Ebenin Avı,false
netflix,netflix_viewing_public,netflix_view_001300,,source_000001,2022-05-17,2022-05-17,date,2022-05-17,Erşan Kuneri: 1. Sezon: Kuru Murad,false
netflix,netflix_viewing_public,netflix_view_001301,,source_000001,2022-05-12,2022-05-12,date,2022-05-12,Friends: 8. Sezon: Striptizci,false
netflix,netflix_viewing_public,netflix_view_001302,,source_000001,2022-05-12,2022-05-12,date,2022-05-12,Friends: 8. Sezon: Leke,false
netflix,netflix_viewing_public,netflix_view_001303,,source_000001,2022-05-12,2022-05-12,date,2022-05-12,Friends: 8. Sezon: Cadılar Bayramı Partisi,false
netflix,netflix_viewing_public,netflix_view_001304,,source_000001,2022-05-12,2022-05-12,date,2022-05-12,Friends: 8. Sezon: Rachel'ın Randevusu,false
netflix,netflix_viewing_public,netflix_view_001305,,source_000001,2022-05-12,2022-05-12,date,2022-05-12,Friends: 8. Sezon: Video,false
netflix,netflix_viewing_public,netflix_view_001306,,source_000001,2022-05-12,2022-05-12,date,2022-05-12,Friends: 8. Sezon: Rachel Gerçeği Açıklıyor,false
netflix,netflix_viewing_public,netflix_view_001307,,source_000001,2022-05-12,2022-05-12,date,2022-05-12,Friends: 8. Sezon: Kırmızı Kazak,false
netflix,netflix_viewing_public,netflix_view_001308,,source_000001,2022-05-12,2022-05-12,date,2022-05-12,Friends: 8. Sezon: Evet Dedikten Sonra,false
netflix,netflix_viewing_public,netflix_view_001309,,source_000001,2022-05-12,2022-05-12,date,2022-05-12,Friends: 7. Sezon: Chandler ve Monica'nın Düğünü: Kısım 2,false
netflix,netflix_viewing_public,netflix_view_001310,,source_000001,2022-05-12,2022-05-12,date,2022-05-12,Friends: 7. Sezon: Chandler ve Monica'nın Düğünü: Kısım 1,false
netflix,netflix_viewing_public,netflix_view_001311,,source_000001,2022-05-12,2022-05-12,date,2022-05-12,Friends: 7. Sezon: Chandler'ın Babası,false
netflix,netflix_viewing_public,netflix_view_001312,,source_000001,2022-05-12,2022-05-12,date,2022-05-12,Friends: 7. Sezon: Evlilik Yeminleri,false
netflix,netflix_viewing_public,netflix_view_001313,,source_000001,2022-05-12,2022-05-12,date,2022-05-12,Friends: 7. Sezon: Rachel'ın Tutku Dolu Öpücüğü,false
netflix,netflix_viewing_public,netflix_view_001314,,source_000001,2022-05-11,2022-05-11,date,2022-05-11,Friends: 7. Sezon: Monica'nın Kuzeni ve Ross,false
netflix,netflix_viewing_public,netflix_view_001315,,source_000001,2022-05-11,2022-05-11,date,2022-05-11,Friends: 7. Sezon: Joey'nin Ödülü,false
netflix,netflix_viewing_public,netflix_view_001316,,source_000001,2022-05-11,2022-05-11,date,2022-05-11,Friends: 7. Sezon: Ucuz Gelinlik,false
netflix,netflix_viewing_public,netflix_view_001317,,source_000001,2022-05-11,2022-05-11,date,2022-05-11,Friends: 7. Sezon: Londra Hakkındaki Gerçek,false
netflix,netflix_viewing_public,netflix_view_001318,,source_000001,2022-05-11,2022-05-11,date,2022-05-11,Friends: 7. Sezon: Joey'nin Yeni Beyni,false
netflix,netflix_viewing_public,netflix_view_001319,,source_000001,2022-05-11,2022-05-11,date,2022-05-11,Friends: 7. Sezon: 30. Doğum Günü Anıları,false
netflix,netflix_viewing_public,netflix_view_001320,,source_000001,2022-05-11,2022-05-11,date,2022-05-11,Friends: 7. Sezon: Rosita'nın Ölümü,false
netflix,netflix_viewing_public,netflix_view_001321,,source_000001,2022-05-11,2022-05-11,date,2022-05-11,Friends: 7. Sezon: Ekip Sabahlıyor,false
netflix,netflix_viewing_public,netflix_view_001322,,source_000001,2022-05-11,2022-05-11,date,2022-05-11,Friends: 7. Sezon: Peynirli Kekler,false
netflix,netflix_viewing_public,netflix_view_001323,,source_000001,2022-05-11,2022-05-11,date,2022-05-11,Friends: 7. Sezon: Bayram Armadillosu,false
netflix,netflix_viewing_public,netflix_view_001324,,source_000001,2022-05-11,2022-05-11,date,2022-05-11,Friends: 7. Sezon: Ev Yapımı Şekerler,false
netflix,netflix_viewing_public,netflix_view_001325,,source_000001,2022-05-10,2022-05-10,date,2022-05-10,Friends: 7. Sezon: Chandler'ın Köpek Korkusu,false
netflix,netflix_viewing_public,netflix_view_001326,,source_000001,2022-05-10,2022-05-10,date,2022-05-10,Friends: 7. Sezon: Ross'un Kütüphanedeki Kitabı,false
netflix,netflix_viewing_public,netflix_view_001327,,source_000001,2022-05-10,2022-05-10,date,2022-05-10,Friends: 7. Sezon: İdeal Uyku Partneri,false
netflix,netflix_viewing_public,netflix_view_001328,,source_000001,2022-05-10,2022-05-10,date,2022-05-10,Friends: 7. Sezon: Nişan Fotoğrafı,false
netflix,netflix_viewing_public,netflix_view_001329,,source_000001,2022-05-10,2022-05-10,date,2022-05-10,Friends: 7. Sezon: Rachel'ın Asistanı,false
netflix,netflix_viewing_public,netflix_view_001330,,source_000001,2022-05-10,2022-05-10,date,2022-05-10,Friends: 7. Sezon: Phoebe'nin Kurabiyeleri,false
netflix,netflix_viewing_public,netflix_view_001331,,source_000001,2022-05-10,2022-05-10,date,2022-05-10,Friends: 7. Sezon: Rachel'ın Okuduğu Kitap,false
netflix,netflix_viewing_public,netflix_view_001332,,source_000001,2022-05-10,2022-05-10,date,2022-05-10,Friends: 7. Sezon: Monica Gölgede Kalıyor,false
netflix,netflix_viewing_public,netflix_view_001333,,source_000001,2022-05-10,2022-05-10,date,2022-05-10,Friends: 6. Sezon: Evlenme Teklifi: Kısım 2,false
netflix,netflix_viewing_public,netflix_view_001334,,source_000001,2022-05-10,2022-05-10,date,2022-05-10,Friends: 6. Sezon: Evlenme Teklifi: Kısım 1,false
netflix,netflix_viewing_public,netflix_view_001335,,source_000001,2022-05-10,2022-05-10,date,2022-05-10,Friends: 6. Sezon: Nişan Yüzüğü,false
netflix,netflix_viewing_public,netflix_view_001336,,source_000001,2022-05-10,2022-05-10,date,2022-05-10,Friends: 6. Sezon: Adamın Dibisin Paul,false
netflix,netflix_viewing_public,netflix_view_001337,,source_000001,2022-05-10,2022-05-10,date,2022-05-10,"Friends: 6. Sezon: Ross, Elizabeth'in Babasıyla Tanışıyor",false
netflix,netflix_viewing_public,netflix_view_001338,,source_000001,2022-05-10,2022-05-10,date,2022-05-10,Friends: 6. Sezon: Mak-arna ve P.E.Y.N.İ.R.,false
netflix,netflix_viewing_public,netflix_view_001339,,source_000001,2022-05-09,2022-05-09,date,2022-05-09,Always a Witch: 1. Sezon: Unutma Ayini,false
netflix,netflix_viewing_public,netflix_view_001340,,source_000001,2022-05-09,2022-05-09,date,2022-05-09,Always a Witch: 1. Sezon: Ateş Gecesi,false
netflix,netflix_viewing_public,netflix_view_001341,,source_000001,2022-05-09,2022-05-09,date,2022-05-09,"Always a Witch: 1. Sezon: Çalınmış Gölge, Unutulmuş Cadı",false
netflix,netflix_viewing_public,netflix_view_001342,,source_000001,2022-05-09,2022-05-09,date,2022-05-09,Always a Witch: 1. Sezon: Ruh Çağırma Tahtası,false
netflix,netflix_viewing_public,netflix_view_001343,,source_000001,2022-05-09,2022-05-09,date,2022-05-09,Always a Witch: 1. Sezon: Üniversiteli Cadı,false
netflix,netflix_viewing_public,netflix_view_001344,,source_000001,2022-05-09,2022-05-09,date,2022-05-09,Always a Witch: 1. Sezon: Zamanda Sıçrama,false
netflix,netflix_viewing_public,netflix_view_001345,,source_000001,2022-05-09,2022-05-09,date,2022-05-09,Friends: 6. Sezon: Joey'nin Buzdolabı,false
netflix,netflix_viewing_public,netflix_view_001346,,source_000001,2022-05-08,2022-05-08,date,2022-05-08,Friends: 6. Sezon: Ross Öğrencisiyle Çıkıyor,false
netflix,netflix_viewing_public,netflix_view_001347,,source_000001,2022-05-08,2022-05-08,date,2022-05-08,Friends: 6. Sezon: Unagi,false
netflix,netflix_viewing_public,netflix_view_001348,,source_000001,2022-05-08,2022-05-08,date,2022-05-08,The Order: 2. Sezon: Yeni Dünya Tarikatı: Kısım 1,false
netflix,netflix_viewing_public,netflix_view_001349,,source_000001,2022-05-08,2022-05-08,date,2022-05-08,Friends: 6. Sezon: Başka Bir Hayat: Kısım 2,false
netflix,netflix_viewing_public,netflix_view_001350,,source_000001,2022-05-08,2022-05-08,date,2022-05-08,Friends: 6. Sezon: Başka Bir Hayat: Kısım 1,false
netflix,netflix_viewing_public,netflix_view_001351,,source_000001,2022-05-08,2022-05-08,date,2022-05-08,Friends: 6. Sezon: Chandler Ağlayamıyor,false
netflix,netflix_viewing_public,netflix_view_001352,,source_000001,2022-05-08,2022-05-08,date,2022-05-08,Friends: 6. Sezon: Rachel'ın Kız Kardeşi,false
netflix,netflix_viewing_public,netflix_view_001353,,source_000001,2022-05-08,2022-05-08,date,2022-05-08,Friends: 6. Sezon: Fıkra,false
netflix,netflix_viewing_public,netflix_view_001354,,source_000001,2022-05-08,2022-05-08,date,2022-05-08,Friends: 6. Sezon: Eczacı Sehpası,false
netflix,netflix_viewing_public,netflix_view_001355,,source_000001,2022-05-08,2022-05-08,date,2022-05-08,Friends: 6. Sezon: Özel Dans,false
netflix,netflix_viewing_public,netflix_view_001356,,source_000001,2022-05-08,2022-05-08,date,2022-05-08,Friends: 6. Sezon: Ross Ot İçiyor,false
netflix,netflix_viewing_public,netflix_view_001357,,source_000001,2022-05-08,2022-05-08,date,2022-05-08,Friends: 6. Sezon: Ross'un Dişleri,false
netflix,netflix_viewing_public,netflix_view_001358,,source_000001,2022-05-08,2022-05-08,date,2022-05-08,Friends: 6. Sezon: Phoebe'nin Koşu Stili,false
netflix,netflix_viewing_public,netflix_view_001359,,source_000001,2022-05-08,2022-05-08,date,2022-05-08,Friends: 6. Sezon: Son Akşam,false
netflix,netflix_viewing_public,netflix_view_001360,,source_000001,2022-05-08,2022-05-08,date,2022-05-08,Friends: 6. Sezon: Joey'nin Porsche Arabası,false
netflix,netflix_viewing_public,netflix_view_001361,,source_000001,2022-05-08,2022-05-08,date,2022-05-08,Friends: 6. Sezon: Joey'nin Sağlık Sigortası,false
netflix,netflix_viewing_public,netflix_view_001362,,source_000001,2022-05-08,2022-05-08,date,2022-05-08,Friends: 6. Sezon: Ross Gerçekleri Kabul Etmiyor,false
netflix,netflix_viewing_public,netflix_view_001363,,source_000001,2022-05-07,2022-05-07,date,2022-05-07,Snowpiercer: 3. Sezon: İlk Günahkârlar,false
netflix,netflix_viewing_public,netflix_view_001364,,source_000001,2022-05-07,2022-05-07,date,2022-05-07,Snowpiercer: 3. Sezon: Hepimiz İçin Bir Yol Gösterici,false
netflix,netflix_viewing_public,netflix_view_001365,,source_000001,2022-05-07,2022-05-07,date,2022-05-07,Snowpiercer: 3. Sezon: İşler Hâl Yoluna Girerken,false
netflix,netflix_viewing_public,netflix_view_001366,,source_000001,2022-05-07,2022-05-07,date,2022-05-07,Snowpiercer: 3. Sezon: Kuyruğunu Yiyen Yılan,false
netflix,netflix_viewing_public,netflix_view_001367,,source_000001,2022-05-07,2022-05-07,date,2022-05-07,Snowpiercer: 3. Sezon: Kan Kusmak İçin Doğmuş,false
netflix,netflix_viewing_public,netflix_view_001368,,source_000001,2022-05-07,2022-05-07,date,2022-05-07,Snowpiercer: 3. Sezon: Yeni Bir Hayat,false
netflix,netflix_viewing_public,netflix_view_001369,,source_000001,2022-05-07,2022-05-07,date,2022-05-07,Snowpiercer: 3. Sezon: Tek Bir Rayla Bağlanmış,false
netflix,netflix_viewing_public,netflix_view_001370,,source_000001,2022-05-07,2022-05-07,date,2022-05-07,Snowpiercer: 3. Sezon: İlk Darbe,false
netflix,netflix_viewing_public,netflix_view_001371,,source_000001,2022-05-07,2022-05-07,date,2022-05-07,Snowpiercer: 3. Sezon: Son Giden,false
netflix,netflix_viewing_public,netflix_view_001372,,source_000001,2022-05-07,2022-05-07,date,2022-05-07,Snowpiercer: 3. Sezon: Kaplumbağa ile Tavşan,false
netflix,netflix_viewing_public,netflix_view_001373,,source_000001,2022-05-07,2022-05-07,date,2022-05-07,Snowpiercer: 2. Sezon: Beyazlığa Doğru,false
netflix,netflix_viewing_public,netflix_view_001374,,source_000001,2022-05-07,2022-05-07,date,2022-05-07,Snowpiercer: 2. Sezon: Gösteri Devam Etmeli,false
netflix,netflix_viewing_public,netflix_view_001375,,source_000001,2022-05-07,2022-05-07,date,2022-05-07,Snowpiercer: 2. Sezon: Ebedî Mühendis,false
netflix,netflix_viewing_public,netflix_view_001376,,source_000001,2022-05-07,2022-05-07,date,2022-05-07,Snowpiercer: 2. Sezon: Her Şey İçin Cevabımız,false
netflix,netflix_viewing_public,netflix_view_001377,,source_000001,2022-05-07,2022-05-07,date,2022-05-07,Snowpiercer: 2. Sezon: Snowpiercer'dan Çok Uzakta,false
netflix,netflix_viewing_public,netflix_view_001378,,source_000001,2022-05-07,2022-05-07,date,2022-05-07,Snowpiercer: 2. Sezon: Umudu Canlı Tutmak,false
netflix,netflix_viewing_public,netflix_view_001379,,source_000001,2022-05-07,2022-05-07,date,2022-05-07,Snowpiercer: 2. Sezon: Tek Bir Takas,false
netflix,netflix_viewing_public,netflix_view_001380,,source_000001,2022-05-07,2022-05-07,date,2022-05-07,Harry Potter ve Felsefe Taşı,false
netflix,netflix_viewing_public,netflix_view_001381,,source_000001,2022-05-07,2022-05-07,date,2022-05-07,Snowpiercer: 2. Sezon: Büyük Bir Yolculuk,false
netflix,netflix_viewing_public,netflix_view_001382,,source_000001,2022-05-07,2022-05-07,date,2022-05-07,Snowpiercer: 2. Sezon: İçin İçin Yanan Ateş,false
